inchi,names,iupac_name,smiles,cid,record_ids,logBB,logBB_group,BBB+/BBB-,BBB+/BBB-_group,split
"InChI=1S/C29H33FO6/c1-25-12-11-19(32)13-18(25)9-10-20-21-14-24-29(23(34)16-31,26(21,2)15-22(33)28(20,25)30)36-27(3,35-24)17-7-5-4-6-8-17/h4-8,11-13,20-22,24,31,33H,9-10,14-16H2,1-3H3/t20-,21-,22-,24+,25-,26-,27+,28-,29+/m0/s1",Amcinafide,"(1S,2S,4R,6R,8S,9S,11S,12R,13S)-12-fluoro-11-hydroxy-8-(2-hydroxyacetyl)-6,9,13-trimethyl-6-phenyl-5,7-dioxapentacyclo[10.8.0.02,9.04,8.013,18]icosa-14,17-dien-16-one",C[C@@]1(c2ccccc2)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,11954283.0,R6:767,,,BBB+,C,training
"InChI=1S/C29H33FO8/c1-16-12-21-20-8-7-18-13-19(32)9-10-26(18,3)28(20,30)23(33)14-27(21,4)29(16,24(34)15-37-17(2)31)38-25(35)22-6-5-11-36-22/h5-6,9-11,13,16,20-21,23,33H,7-8,12,14-15H2,1-4H3/t16-,20+,21+,23+,26+,27+,28+,29+/m1/s1",Dexamethasone-Acefurate|Dexamethasone Acefurate,"[(8S,9R,10S,11S,13S,14S,16R,17R)-17-(2-acetyloxyacetyl)-9-fluoro-11-hydroxy-10,13,16-trimethyl-3-oxo-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-17-yl] furan-2-carboxylate",CC(=O)OCC(=O)[C@@]1(OC(=O)c2ccco2)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,656777.0,R6:816,,,BBB+,C,training
"InChI=1S/C29H34N4O/c1-32-17-5-14-29(32)15-18-33(19-16-29)21-22-8-10-24(11-9-22)28(34)31-27-20-25(12-13-26(27)30)23-6-3-2-4-7-23/h2-4,6-13,20H,5,14-19,21,30H2,1H3,(H,31,34)",19,,CN1CCCC12CCN(Cc1ccc(C(=O)Nc3cc(-c4ccccc4)ccc3N)cc1)CC2,,R47:521,-0.03,A,BBB+,A,test
"InChI=1S/C29H35N3O10/c1-28(41)14-7-4-8-17(33)18(14)22(34)19-15(28)10-16-21(31(2)3)23(35)20(25(37)29(16,42)24(19)36)26(38)30-12-32-9-5-6-13(11-32)27(39)40/h4,7-8,13,15-16,21,33-34,37,41-42H,5-6,9-12H2,1-3H3,(H,30,38)(H,39,40)/t13?,15-,16-,21-,28+,29-/m0/s1",Pecocycline,"1-[[[(4S,4aS,5aS,6S,12aR)-4-(dimethylamino)-1,6,10,11,12a-pentahydroxy-6-methyl-3,12-dioxo-4,4a,5,5a-tetrahydrotetracene-2-carbonyl]amino]methyl]piperidine-3-carboxylic acid",CN(C)[C@@H]1C(=O)C(C(=O)NCN2CCCC(C(=O)O)C2)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,54688697.0,R6:316,,,BBB-,C,training
"InChI=1S/C29H35NO2/c1-5-15-29(32)16-14-26-24-12-8-20-17-22(31)11-13-23(20)27(24)25(18-28(26,29)2)19-6-9-21(10-7-19)30(3)4/h6-7,9-10,17,24-26,32H,8,11-14,16,18H2,1-4H3/t24-,25+,26-,28-,29-/m0/s1",Mifepristone,"(8S,11R,13S,14S,17S)-11-[4-(dimethylamino)phenyl]-17-hydroxy-13-methyl-17-prop-1-ynyl-1,2,6,7,8,11,12,14,15,16-decahydrocyclopenta[a]phenanthren-3-one",CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,55245.0,R28:273,,,BBB-,B,training
"InChI=1S/C29H37ClFNO7/c1-16(33)37-15-23(35)29-24(38-25(2,3)39-29)12-20-21-10-17(14-32)19-11-18(36-9-8-30)6-7-26(19,4)28(21,31)22(34)13-27(20,29)5/h11,20-22,24,34H,6-10,12-13,15H2,1-5H3/t20-,21-,22-,24+,26-,27-,28-,29+/m0/s1",Cicortonide,"[2-[(1S,2S,4R,8S,9S,11S,12R,13S)-16-(2-chloroethoxy)-19-cyano-12-fluoro-11-hydroxy-6,6,9,13-tetramethyl-5,7-dioxapentacyclo[10.8.0.02,9.04,8.013,18]icosa-16,18-dien-8-yl]-2-oxoethyl] acetate",CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CC(C#N)=C4C=C(OCCCl)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,20055442.0,R6:783,,,BBB+,C,training
"InChI=1S/C29H38ClFO8/c1-16(33)37-15-23(35)29-24(38-25(2,3)39-29)12-20-21-10-17(14-32)19-11-18(36-9-8-30)6-7-26(19,4)28(21,31)22(34)13-27(20,29)5/h11,14,20-22,24,34H,6-10,12-13,15H2,1-5H3/t20-,21-,22-,24+,26-,27-,28-,29+/m0/s1",Formocortal,"[2-[(1S,2S,4R,8S,9S,11S,12R,13S)-16-(2-chloroethoxy)-12-fluoro-19-formyl-11-hydroxy-6,6,9,13-tetramethyl-5,7-dioxapentacyclo[10.8.0.02,9.04,8.013,18]icosa-16,18-dien-8-yl]-2-oxoethyl] acetate",CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CC(C=O)=C4C=C(OCCCl)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,289085.0,R6:861,,,BBB+,C,training
"InChI=1S/C29H38F2O9/c1-6-8-23-39-22-13-17-18-12-20(30)19-11-16(32)9-10-26(19,4)28(18,31)21(33)14-27(17,5)29(22,40-23)24(34)37-15(3)38-25(35)36-7-2/h9-11,15,17-18,20-23,33H,6-8,12-14H2,1-5H3/t15-,17-,18-,20-,21-,22+,23+,26-,27-,28-,29-/m0/s1",Itrocinonide,"[(1S)-1-ethoxycarbonyloxyethyl] (1S,2S,4R,6R,8S,9S,11S,12R,13S,19S)-12,19-difluoro-11-hydroxy-9,13-dimethyl-16-oxo-6-propyl-5,7-dioxapentacyclo[10.8.0.02,9.04,8.013,18]icosa-14,17-diene-8-carboxylate",CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)O[C@H](C)OC(=O)OCC)O1,9959691.0,R6:871,,,BBB+,C,training
"InChI=1S/C29H38F3N3O2S/c1-2-3-4-5-11-28(36)37-21-20-34-18-16-33(17-19-34)14-8-15-35-24-9-6-7-10-26(24)38-27-13-12-23(22-25(27)35)29(30,31)32/h6-7,9-10,12-13,22H,2-5,8,11,14-21H2,1H3",Fluphenazine-Enanthate|Fluphenazine Enanthate,2-[4-[3-[2-(trifluoromethyl)phenothiazin-10-yl]propyl]piperazin-1-yl]ethyl heptanoate,CCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,3389.0,R6:1572,,,BBB+,C,training
"InChI=1S/C29H38FN3O3/c1-20(2)28-23-12-11-22(30)18-21(23)13-14-29(28,36-27(34)19-35-4)15-17-33(3)16-7-10-26-31-24-8-5-6-9-25(24)32-26/h5-6,8-9,11-12,18,20,28H,7,10,13-17,19H2,1-4H3,(H,31,32)/t28-,29-/m0/s1",Mibefradil,"[(1S,2S)-2-[2-[3-(1H-benzimidazol-2-yl)propyl-methylamino]ethyl]-6-fluoro-1-propan-2-yl-3,4-dihydro-1H-naphthalen-2-yl] 2-methoxyacetate",COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,60663.0,R6:48|R7:105|R29:100,,,BBB-,B,test
"InChI=1S/C29H38N4O10/c1-28(42)13-7-6-9-17(34)18(13)22(35)19-14(28)11-15-21(33(2)3)23(36)20(25(38)29(15,43)24(19)37)26(39)32-12-31-10-5-4-8-16(30)27(40)41/h6-7,9,14-16,21,31,34-35,38,42-43H,4-5,8,10-12,30H2,1-3H3,(H,32,39)(H,40,41)/t14-,15-,16-,21-,28+,29-/m0/s1",Lymecycline,"(2S)-6-[[[(4S,4aS,5aS,6S,12aR)-4-(dimethylamino)-1,6,10,11,12a-pentahydroxy-6-methyl-3,12-dioxo-4,4a,5,5a-tetrahydrotetracene-2-carbonyl]amino]methylamino]-2-aminohexanoic acid",CN(C)[C@@H]1C(=O)C(C(=O)NCNCCCC[C@H](N)C(=O)O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,54707177.0,R6:310|R23:719,,,BBB-,C,training
"InChI=1S/C29H38N4O2/c1-18(2)29(34)31-24-8-7-22-13-21(14-23(22)15-24)16-32-11-10-27(28(17-32)35-5)33-20(4)30-25-12-19(3)6-9-26(25)33/h6-9,12,15,18,21,27-28H,10-11,13-14,16-17H2,1-5H3,(H,31,34)/t21?,27?,28-/m0/s1",Compound 5,,CO[C@H]1CN(CC2Cc3ccc(NC(=O)C(C)C)cc3C2)CCC1n1c(C)nc2cc(C)ccc21,,R26:120,-1.22,A,BBB-,A,training
"InChI=1S/C29H38N4O9/c1-28(41)15-5-4-6-18(35)19(15)23(36)20-16(28)13-17-22(31(2)3)24(37)21(26(39)29(17,42)25(20)38)27(40)30-14-33-9-7-32(8-10-33)11-12-34/h4-6,16-17,22,34-36,39,41-42H,7-14H2,1-3H3,(H,30,40)/t16-,17-,22-,28+,29-/m0/s1",Pipacycline,"(4S,4aS,5aS,6S,12aR)-4-(dimethylamino)-1,6,10,11,12a-pentahydroxy-N-[[4-(2-hydroxyethyl)piperazin-1-yl]methyl]-6-methyl-3,12-dioxo-4,4a,5,5a-tetrahydrotetracene-2-carboxamide",CN(C)[C@@H]1C(=O)C(C(=O)NCN2CCN(CCO)CC2)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,54686184.0,R6:318,,,BBB-,C,test
"InChI=1S/C29H38N8O8/c1-28(44)13-5-4-6-16(38)17(13)21(39)18-14(28)11-15-20(35(2)3)22(40)19(24(42)29(15,45)23(18)41)25(43)33-12-36-7-9-37(10-8-36)27(32)34-26(30)31/h4-6,14-15,20,38-39,42,44-45H,7-12H2,1-3H3,(H,33,43)(H5,30,31,32,34)/t14-,15-,20-,28+,29-/m0/s1",Guamecycline,"(4S,4aS,5aS,6S,12aR)-N-[[4-[N-(diaminomethylidene)carbamimidoyl]piperazin-1-yl]methyl]-4-(dimethylamino)-1,6,10,11,12a-pentahydroxy-6-methyl-3,12-dioxo-4,4a,5,5a-tetrahydrotetracene-2-carboxamide",CN(C)[C@@H]1C(=O)C(C(=O)NCN2CCN(C(=N)N=C(N)N)CC2)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,54688683.0,R6:309,,,BBB-,C,test
"InChI=1S/C29H39N3O3/c1-29(2,3)24-10-8-23(9-11-24)28(34)31-19-20-32(27(33)22-31)25-12-14-26(15-13-25)35-21-7-18-30-16-5-4-6-17-30/h8-15H,4-7,16-22H2,1-3H3",Proc-19M,,CC(C)(C)c1ccc(C(=O)N2CCN(c3ccc(OCCCN4CCCCC4)cc3)C(=O)C2)cc1,,R26:322,-1.0,A,BBB+,A,test
"InChI=1S/C29H39N5O8/c1-28(2,3)31-11-17(35)32-15-10-16(33(4)5)13-8-12-9-14-21(34(6)7)24(38)20(27(30)41)26(40)29(14,42)25(39)18(12)23(37)19(13)22(15)36/h10,12,14,21,31,36-37,40,42H,8-9,11H2,1-7H3,(H2,30,41)(H,32,35)/t12-,14-,21-,29-/m0/s1",Tigecycline,"(4S,4aS,5aR,12aR)-9-[[2-(tert-butylamino)acetyl]amino]-4,7-bis(dimethylamino)-1,10,11,12a-tetrahydroxy-3,12-dioxo-4a,5,5a,6-tetrahydro-4H-tetracene-2-carboxamide",CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)=C(O)[C@@]3(O)C(=O)C1=C2O,54686904.0,R23:979,,,BBB-,C,training
"InChI=1S/C29H40N2O4/c1-6-18-17-31-10-8-20-14-27(33-3)29(35-5)16-23(20)25(31)12-21(18)11-24-22-15-28(34-4)26(32-2)13-19(22)7-9-30-24/h13-16,18,21,24-25,30H,6-12,17H2,1-5H3/t18-,21-,24+,25-/m0/s1",Emetine,"(2S,3R,11bS)-2-[[(1R)-6,7-dimethoxy-1,2,3,4-tetrahydroisoquinolin-1-yl]methyl]-3-ethyl-9,10-dimethoxy-2,3,4,6,7,11b-hexahydro-1H-benzo[a]quinolizine",CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,10219.0,R6:24,,,BBB-,C,training
"InChI=1S/C29H40N4O7/c1-28(2,3)12-31-11-14-10-17(32(4)5)15-8-13-9-16-21(33(6)7)24(36)20(27(30)39)26(38)29(16,40)25(37)18(13)23(35)19(15)22(14)34/h10,13,16,21,31,34-35,38,40H,8-9,11-12H2,1-7H3,(H2,30,39)/t13-,16-,21-,29-/m0/s1",Omadacycline,"(4S,4aS,5aR,12aR)-4,7-bis(dimethylamino)-9-[(2,2-dimethylpropylamino)methyl]-1,10,11,12a-tetrahydroxy-3,12-dioxo-4a,5,5a,6-tetrahydro-4H-tetracene-2-carboxamide",CN(C)c1cc(CNCC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)=C(O)[C@@]3(O)C(=O)C1=C2O,54697325.0,R23:794,,,BBB-,C,training
"InChI=1S/C29H41F2N5O/c1-19(2)27-34-33-20(3)36(27)25-17-23-9-10-24(18-25)35(23)16-13-26(21-7-5-4-6-8-21)32-28(37)22-11-14-29(30,31)15-12-22/h4-8,19,22-26H,9-18H2,1-3H3,(H,32,37)/t23-,24+,25?,26-/m0/s1",Maraviroc,"4,4-difluoro-N-[(1S)-3-[(1S,5R)-3-(3-methyl-5-propan-2-yl-1,2,4-triazol-4-yl)-8-azabicyclo[3.2.1]octan-8-yl]-1-phenylpropyl]cyclohexane-1-carboxamide",Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,3002977.0,R23:721,,,BBB-,C,training
"InChI=1S/C29H41NO4/c1-25(2,3)26(4,32)20-15-27-10-11-29(20,33-5)24-28(27)12-13-30(16-17-6-7-17)21(27)14-18-8-9-19(31)23(34-24)22(18)28/h8-9,17,20-21,24,31-32H,6-7,10-16H2,1-5H3/t20-,21-,24-,26+,27-,28+,29-/m1/s1",Buprenorphine,"(1S,2S,6R,14R,15R,16R)-5-(cyclopropylmethyl)-16-[(2S)-2-hydroxy-3,3-dimethylbutan-2-yl]-15-methoxy-13-oxa-5-azahexacyclo[13.2.2.12,8.01,6.02,14.012,20]icosa-8(20),9,11-trien-11-ol",CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,644073.0,R6:1016|R14:26|R23:30|R28:239|R37:14,,,BBB+,B,test
"InChI=1S/C29H41NO7/c1-35-15-16-36-19-23(27(33)37-25-12-9-20-5-4-6-22(20)17-25)18-29(13-2-3-14-29)28(34)30-24-10-7-21(8-11-24)26(31)32/h9,12,17,21,23-24H,2-8,10-11,13-16,18-19H2,1H3,(H,30,34)(H,31,32)/t21?,23-,24?/m0/s1",Candoxatril,"4-[[1-[(2S)-3-(2,3-dihydro-1H-inden-5-yloxy)-2-(2-methoxyethoxymethyl)-3-oxopropyl]cyclopentanecarbonyl]amino]cyclohexane-1-carboxylic acid",COCCOC[C@H](CC1(C(=O)NC2CCC(C(=O)O)CC2)CCCC1)C(=O)Oc1ccc2c(c1)CCC2,5362417.0,R23:408,,,BBB-,C,training
"InChI=1S/C29H42N2O4/c1-5-8-9-10-11-14-22-34-27-16-13-12-15-26(27)28(32)30-25-19-17-24(18-20-25)29(33)35-23-21-31(4,6-2)7-3/h12-13,15-20H,5-11,14,21-23H2,1-4H3/p+1",Otilonium,diethyl-methyl-[2-[4-[(2-octoxybenzoyl)amino]benzoyl]oxyethyl]azanium,CCCCCCCCOc1ccccc1C(=O)Nc1ccc(C(=O)OCC[N+](C)(CC)CC)cc1,72093.0,R14:740,,,BBB-,C,training
"InChI=1S/C29H44N2O7S2/c1-18(2)39-40-24(19(3)31(10)17-32)13-14-36-25(33)21(30)15-20-11-12-22(37-26(34)28(4,5)6)23(16-20)38-27(35)29(7,8)9/h11-12,16-18,21H,13-15,30H2,1-10H3/b24-19-",Zipr-Dopa(P)2,,C/C(=C(\CCOC(=O)C(N)Cc1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1)SSC(C)C)N(C)C=O,,R25:454,0.53,A,BBB+,A,test
"InChI=1S/C29H44O12/c1-13-22(34)23(35)24(36)25(40-13)41-15-8-19(32)28(12-30)21-17(3-5-27(28,37)9-15)29(38)6-4-16(14-7-20(33)39-11-14)26(29,2)10-18(21)31/h7,13,15-19,21-25,30-32,34-38H,3-6,8-12H2,1-2H3/t13-,15-,16+,17+,18+,19+,21+,22-,23+,24+,25-,26+,27-,28+,29-/m0/s1",Ouabain,"3-[(1R,3S,5S,8R,9S,10R,11R,13R,14S,17R)-1,5,11,14-tetrahydroxy-10-(hydroxymethyl)-13-methyl-3-[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-2,3,4,6,7,8,9,11,12,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-17-yl]-2H-furan-5-one",C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,439501.0,R23:799,,,BBB-,C,training
"InChI=1S/C29H48Br2O2/c1-18(2)8-7-9-19(3)23-10-11-24-22-16-26(30)29(31)17-21(33-20(4)32)12-15-28(29,6)25(22)13-14-27(23,24)5/h18-19,21-26H,7-17H2,1-6H3/t19-,21+,22+,23-,24+,25+,26-,27-,28-,29+/m1/s1",Acebrochol,"[(3S,5R,6R,8S,9S,10R,13R,14S,17R)-5,6-dibromo-10,13-dimethyl-17-[(2R)-6-methylheptan-2-yl]-1,2,3,4,6,7,8,9,11,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-3-yl] acetate",CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C[C@@H](Br)[C@@]2(Br)C1,10952056.0,R6:1340,,,BBB+,C,training
"InChI=1S/C29H50O2/c1-20(2)12-9-13-21(3)14-10-15-22(4)16-11-18-29(8)19-17-26-25(7)27(30)23(5)24(6)28(26)31-29/h20-22,30H,9-19H2,1-8H3",Vitamin|Dl-Alpha-Tocopherol,"2,5,7,8-tetramethyl-2-(4,8,12-trimethyltridecyl)-3,4-dihydrochromen-6-ol",Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,2116.0,R14:933,,,BBB-,C,test
"InChI=1S/C29H50O2/c1-20(2)12-9-13-21(3)14-10-15-22(4)16-11-18-29(8)19-17-26-25(7)27(30)23(5)24(6)28(26)31-29/h20-22,30H,9-19H2,1-8H3/t21-,22-,29-/m1/s1",Alpha-Tocopherol,"(2R)-2,5,7,8-tetramethyl-2-[(4R,8R)-4,8,12-trimethyltridecyl]-3,4-dihydrochromen-6-ol",Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,14985.0,R6:1681,,,BBB+,C,test
"InChI=1S/C29H53NO5/c1-5-7-9-11-12-13-14-15-16-18-24(34-29(33)26(30-22-31)20-23(3)4)21-27-25(28(32)35-27)19-17-10-8-6-2/h22-27H,5-21H2,1-4H3,(H,30,31)/t24-,25-,26-,27-/m0/s1",Orlistat,"[(2S)-1-[(2S,3S)-3-hexyl-4-oxooxetan-2-yl]tridecan-2-yl] (2S)-2-formamido-4-methylpentanoate",CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,3034010.0,R14:738|R23:797,,,BBB-,C,training
"InChI=1S/C2Cl2F4/c3-1(5,6)2(4,7)8",Cryofluorane|Dichlorotetrafluoroethane,"1,2-dichloro-1,1,2,2-tetrafluoroethane",FC(F)(Cl)C(F)(F)Cl,6429.0,R6:925,,,BBB+,C,training
InChI=1S/C2Cl4/c3-1(4)2(5)6,Tetrachloroethylene|Perchloroethylene,"1,1,2,2-tetrachloroethene",ClC(Cl)=C(Cl)Cl,31373.0,R3:45|R21:239|R25:138|R40:401|R41:40|R46:136|R47:28,0.37,B,BBB+,A,training
InChI=1S/C2H2Cl2/c3-1-2-4/h1-2H,"Trans 1,2-Dichloroethene|Cis 1,2-Dichloroethene|1,2-Dichloroethylene","1,2-dichloroethene",ClC=CCl,10900.0,R3:43|R3:44,-0.04,C,BBB+,A,training
InChI=1S/C2H2Cl2/c3-1-2-4/h1-2H/b2-1+,"Dioform|Trans 1,2-Dichloroethene|Trans-1,2-Dichloroethene|Trans-1,2-Dichloroethylene","(E)-1,2-dichloroethene",Cl/C=C/Cl,638186.0,R21:311|R25:65|R40:403|R41:38|R46:63|R47:26,0.04,B,BBB+,A,training
InChI=1S/C2H2Cl2/c3-1-2-4/h1-2H/b2-1-,"Cis-Dichloroethylene|Cis-1,2-Dichloroethene|Cis 1,2-Dichloroethene|Cis-1,2-Dichloroethylene","(Z)-1,2-dichloroethene",Cl/C=C\Cl,643833.0,R21:312|R40:347|R41:39|R47:27,-0.13,B,BBB+,A,training
"InChI=1S/C2H2Cl4/c3-1-2(4,5)6/h1H2","1,1,1,2-Tetrachloroethane","1,1,1,2-tetrachloroethane",ClCC(Cl)(Cl)Cl,12418.0,R3:35|R21:216|R25:40|R40:308|R41:30|R46:39|R47:20,0.33,B,BBB+,A,test
"InChI=1S/C2H2ClF3/c3-1-2(4,5)6/h1H2","1-Chloro-2,2,2-Trifluroethane|2-Chloro-1,1,1-Trifluoroethane|1,1,1-Trifluoro-2-Chloroethane|Cf3Ch2Cl|Chlorotrifluoroethane|111-Trifluoro-2-Chloroethane","2-chloro-1,1,1-trifluoroethane",FC(F)(F)CCl,6408.0,R3:36|R5:4|R12:2|R12:56|R17:9|R21:164|R22:9|R25:52|R28:57|R40:319|R41:31|R44:82|R46:51|R47:21|R48:80|R49:63|R52:39,0.08,B1,BBB+,A,training
"InChI=1S/C2H2F4/c3-1-2(4,5)6/h1H2","Norflurane|1,1,1,2-Tetrafluoroethane","1,1,1,2-tetrafluoroethane",FCC(F)(F)F,13129.0,R6:945,,,BBB+,C,training
"InChI=1S/C2H3Br3O/c3-2(4,5)1-6/h6H,1H2","Tribromoethanol|2,2,2-Tribromoethanol","2,2,2-tribromoethanol",OCC(Br)(Br)Br,6400.0,R6:955,,,BBB+,C,test
"InChI=1S/C2H3Cl3/c1-2(3,4)5/h1H3","1,1,1-Trichloroethane|1,1,1-Trichloroethan|Methylchloroform|111-Trichloroethane","1,1,1-trichloroethane",CC(Cl)(Cl)Cl,6278.0,R3:33|R5:1|R7:191|R12:1|R17:10|R21:154|R22:10|R25:41|R26:2|R28:56|R39:99|R40:309|R41:28|R44:1|R46:40|R47:18|R48:97|R49:61|R52:40,0.4,D,BBB+,A,training
"InChI=1S/C2H3Cl3/c3-1-2(4)5/h2H,1H2","1,1,2-Trichloroethane|Vinyltrichloride","1,1,2-trichloroethane",ClCC(Cl)Cl,6574.0,R3:34|R21:169|R25:571|R40:310|R41:29|R46:477|R47:19,-0.1,B,BBB+,A,training
"InChI=1S/C2H3Cl3O2/c3-2(4,5)1(6)7/h1,6-7H",Chloralhydrate|Chloral Hydrate,"2,2,2-trichloroethane-1,1-diol",OC(O)C(Cl)(Cl)Cl,2707.0,R14:38|R51:177,,,BBB+,C,training
InChI=1S/C2H4/c1-2/h1-2H2,Ethylene,ethene,C=C,6325.0,R3:42|R6:930|R25:227|R40:360|R41:37|R46:209,0.3,B,BBB+,A,training
"InChI=1S/C2H4Cl2/c1-2(3)4/h2H,1H3","1,1-Dichloroethane|Ethylidene Chloride","1,1-dichloroethane",CC(Cl)Cl,6365.0,R3:31|R21:160|R25:42|R40:311|R41:26|R46:41|R47:16,-0.28,B,BBB+,A,test
InChI=1S/C2H4Cl2/c3-1-2-4/h1-2H2,"1,2-Dichloroethane","1,2-dichloroethane",ClCCCl,11.0,R3:32|R21:1|R25:46|R40:314|R41:27|R46:45|R47:17,-0.14,B,BBB+,A,training
InChI=1S/C2H4O/c1-2-3-1/h1-2H2,Ethylene Oxide|Oxirane,oxirane,C1CO1,6354.0,R3:72|R21:158|R25:228|R40:361|R41:67|R46:210|R47:54,0.01,B,BBB+,A,training
"InChI=1S/C2H5Cl/c1-2-3/h2H2,1H3",Ethyl-Chloride|Chloroethane,chloroethane,CCCl,6337.0,R6:931,,,BBB+,C,training
"InChI=1S/C2H5NO2/c1-2(4)3-5/h5H,1H3,(H,3,4)",Acetohydroxamic Acid,N-hydroxyacetamide,CC(=O)NO,1990.0,R14:326|R23:1042,,,BBB-,C,training
"InChI=1S/C2H6N2S/c1-5-2(3)4/h1H3,(H3,3,4)","S-Methylisothiourea|S-Methyl-Isothiourea|Carbamimidothioic Acid, Methyl Ester",methyl carbamimidothioate,CSC(=N)N,5142.0,R3:275|R21:124|R25:162|R26:384|R40:258|R41:247|R46:157|R47:230,-0.6,B,BBB+,A,test
"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",Ethanol,ethanol,CCO,702.0,R3:55|R5:41|R7:196|R12:77|R17:13|R21:11|R22:13|R25:221|R26:179|R28:81|R39:107|R40:356|R41:50|R44:28|R46:203|R47:37|R48:65|R49:44|R52:43,-0.15,B1,BBB+,A,training
"InChI=1S/C2H6O3S2/c3-7(4,5)2-1-6/h6H,1-2H2,(H,3,4,5)",Mesna|2-Mercaptoethanesulfonic Acid,2-sulfanylethanesulfonic acid,O=S(=O)(O)CCS,598.0,R28:306,,,BBB-,B,training
"InChI=1S/C2H7NS/c3-1-2-4/h4H,1-3H2",Cysteamine,2-aminoethanethiol,NCCS,6058.0,R23:489,,,BBB-,C,training
"InChI=1S/C2H8O7P2/c1-2(3,10(4,5)6)11(7,8)9/h3H,1H3,(H2,4,5,6)(H2,7,8,9)",Etidronate|Etidronic Acid,(1-hydroxy-1-phosphonoethyl)phosphonic acid,CC(O)(P(=O)(O)O)P(=O)(O)O,3305.0,R23:583,,,BBB-,C,training
"InChI=1S/C2HBrClF3/c3-1(4)2(5,6)7/h1H",Halothane,"2-bromo-2-chloro-1,1,1-trifluoroethane",FC(F)(F)C(Cl)Br,3562.0,R3:40|R5:49|R6:936|R7:197|R12:84|R17:15|R21:83|R22:15|R23:651|R25:246|R26:207|R28:88|R39:110|R40:363|R41:35|R44:33|R46:221|R47:25|R52:45,0.35,D,BBB+,A,training
